t,x,y,state
1783371364.84,-0.4078,-5.7148,DONE
1783371364.93,-0.4078,-5.7148,DONE
1783371365.08,-0.4078,-5.7148,DONE
1783371365.19,-0.4078,-5.7148,DONE
1783371365.31,-0.4078,-5.7148,DONE
1783371365.44,-0.4078,-5.7148,DONE
1783371365.57,-0.4078,-5.7148,DONE
1783371365.74,-0.4078,-5.7148,DONE
1783371365.86,-0.4078,-5.7148,DONE
1783371365.93,-0.4078,-5.7148,DONE
1783371366.09,-0.4078,-5.7148,DONE
1783371366.23,-0.4078,-5.7148,DONE
1783371366.31,-0.4078,-5.7148,DONE
1783371366.46,-0.4078,-5.7148,DONE
1783371366.54,-0.4078,-5.7148,DONE
1783371366.80,-0.4078,-5.7148,DONE
1783371367.02,-0.4078,-5.7148,DONE
1783371367.12,-0.4078,-5.7148,DONE
1783371367.26,-0.4078,-5.7148,DONE
1783371367.37,-0.4078,-5.7148,DONE
1783371367.50,-0.4078,-5.7148,DONE
1783371367.59,-0.4078,-5.7148,DONE
1783371367.65,-0.4078,-5.7148,DONE
1783371367.77,-0.4078,-5.7148,DONE
1783371367.89,-0.4078,-5.7148,DONE
1783371367.97,-0.4078,-5.7148,DONE
1783371368.10,-0.4078,-5.7148,DONE
1783371368.21,-0.4078,-5.7148,DONE
1783371368.33,-0.4078,-5.7148,DONE
1783371368.49,-0.4078,-5.7148,DONE
1783371368.62,-0.4078,-5.7148,DONE
1783371368.72,-0.4078,-5.7148,DONE
1783371368.89,-0.4078,-5.7148,DONE
1783371369.01,-0.4078,-5.7148,DONE
1783371369.09,-0.4078,-5.7148,DONE
1783371369.22,-0.4078,-5.7148,DONE
1783371369.38,-0.4078,-5.7148,DONE
1783371369.55,-0.4078,-5.7148,DONE
1783371369.77,-0.4078,-5.7148,DONE
1783371369.87,-0.4078,-5.7148,DONE
1783371370.12,-0.4078,-5.7148,DONE
1783371370.29,-0.4078,-5.7148,DONE
1783371370.42,-0.4078,-5.7148,DONE
1783371370.63,-0.4078,-5.7148,DONE
1783371370.81,-0.4078,-5.7148,DONE
1783371370.99,-0.4078,-5.7148,DONE
1783371371.13,-0.4078,-5.7148,DONE
1783371371.26,-0.4078,-5.7148,DONE
1783371371.46,-0.4078,-5.7148,DONE
1783371371.67,-0.4078,-5.7148,DONE
1783371371.75,-0.4078,-5.7148,DONE
1783371371.99,-0.4078,-5.7148,DONE
1783371372.08,-0.4078,-5.7148,DONE
1783371372.27,-0.4078,-5.7148,DONE
1783371372.40,-0.4078,-5.7148,DONE
1783371372.71,-0.4078,-5.7148,DONE
1783371372.86,-0.4078,-5.7148,DONE
1783371373.06,-0.4078,-5.7148,DONE
1783371373.17,-0.4078,-5.7148,DONE
1783371373.39,-0.4078,-5.7148,DONE
1783371373.56,-0.4078,-5.7148,DONE
1783371373.71,-0.4078,-5.7148,DONE
1783371373.87,-0.4078,-5.7148,DONE
1783371374.09,-0.4078,-5.7148,DONE
1783371374.17,-0.4078,-5.7148,DONE
1783371374.30,-0.4078,-5.7148,DONE
1783371374.50,-0.4078,-5.7148,DONE
1783371374.55,-0.4078,-5.7148,DONE
1783371374.63,-0.4078,-5.7148,DONE
1783371374.87,-0.4078,-5.7148,DONE
1783371375.00,-0.4078,-5.7148,DONE
1783371375.22,-0.4078,-5.7148,DONE
1783371375.39,-0.4078,-5.7148,DONE
1783371375.52,-0.4078,-5.7148,DONE
1783371375.77,-0.4078,-5.7148,DONE
1783371375.99,-0.4078,-5.7148,DONE
1783371376.16,-0.4078,-5.7148,DONE
1783371376.25,-0.4078,-5.7148,DONE
1783371376.40,-0.4078,-5.7148,DONE
1783371376.47,-0.4078,-5.7148,DONE
1783371376.60,-0.4078,-5.7148,DONE
1783371376.66,-0.4078,-5.7148,DONE
1783371376.76,-0.4078,-5.7148,DONE
1783371376.93,-0.4078,-5.7148,DONE
1783371377.05,-0.4078,-5.7148,DONE
1783371377.22,-0.4078,-5.7148,DONE
1783371377.28,-0.4078,-5.7148,DONE
1783371377.35,-0.4078,-5.7148,DONE
1783371377.43,-0.4078,-5.7148,DONE
1783371377.46,-0.4078,-5.7148,DONE
1783371377.56,-0.4078,-5.7148,DONE
1783371377.68,-0.4078,-5.7148,DONE
1783371377.71,-0.4078,-5.7148,DONE
1783371377.77,-0.4078,-5.7148,DONE
1783371377.92,-0.4078,-5.7148,DONE
1783371377.95,-0.4078,-5.7148,DONE
1783371378.06,-0.4078,-5.7148,DONE
1783371378.09,-0.4078,-5.7148,DONE
1783371378.17,-0.4078,-5.7148,DONE
1783371378.26,-0.4078,-5.7148,DONE
1783371378.29,-0.4078,-5.7148,DONE
1783371378.35,-0.4078,-5.7148,DONE
1783371378.42,-0.4078,-5.7148,DONE
1783371378.51,-0.4078,-5.7148,DONE
1783371378.54,-0.4078,-5.7148,DONE
1783371378.66,-0.4078,-5.7148,DONE
1783371378.70,-0.4078,-5.7148,DONE
1783371378.81,-0.4078,-5.7148,DONE
1783371378.88,-0.4078,-5.7148,DONE
1783371378.93,-0.4078,-5.7148,DONE
1783371378.96,-0.4078,-5.7148,DONE
1783371379.05,-0.4078,-5.7148,DONE
1783371379.18,-0.4078,-5.7148,DONE
1783371379.24,-0.4078,-5.7148,DONE
1783371379.28,-0.4078,-5.7148,DONE
1783371379.38,-0.4078,-5.7148,DONE
1783371379.44,-0.4078,-5.7148,DONE
1783371379.53,-0.4078,-5.7148,DONE
1783371379.62,-0.4078,-5.7148,DONE
1783371379.70,-0.4078,-5.7148,DONE
1783371379.82,-0.4078,-5.7148,DONE
1783371379.96,-0.4078,-5.7148,DONE
1783371380.07,-0.4078,-5.7148,DONE
1783371380.21,-0.4078,-5.7148,DONE
1783371380.32,-0.4078,-5.7148,DONE
1783371380.47,-0.4078,-5.7148,DONE
1783371380.56,-0.4078,-5.7148,DONE
1783371380.70,-0.4078,-5.7148,DONE
1783371380.81,-0.4078,-5.7148,DONE
1783371380.95,-0.4078,-5.7148,DONE
1783371381.07,-0.4078,-5.7148,DONE
1783371381.22,-0.4078,-5.7148,DONE
1783371381.33,-0.4078,-5.7148,DONE
1783371381.43,-0.4078,-5.7148,DONE
1783371381.57,-0.4078,-5.7148,DONE
1783371381.72,-0.4078,-5.7148,DONE
1783371381.84,-0.4078,-5.7148,DONE
1783371407.67,-0.0281,-0.0268,DONE
1783371407.81,-0.0281,-0.0268,DONE
1783371407.93,-0.0281,-0.0268,DONE
1783371408.05,-0.0281,-0.0268,DONE
1783371408.21,-0.0281,-0.0268,DONE
1783371408.30,-0.0281,-0.0268,DONE
1783371408.42,-0.0281,-0.0268,DONE
1783371408.56,-0.0281,-0.0268,DONE
1783371408.68,-0.0281,-0.0268,DONE
1783371408.81,-0.0281,-0.0268,DONE
1783371408.96,-0.0281,-0.0268,DONE
1783371409.09,-0.0281,-0.0268,DONE
1783371409.21,-0.0281,-0.0268,DONE
1783371409.42,-0.0281,-0.0268,DONE
1783371409.45,-0.0281,-0.0268,LOCALIZE
1783371409.56,-0.0281,-0.0268,DONE
1783371409.70,-0.0281,-0.0268,LOCALIZE
1783371409.83,-0.0281,-0.0268,DONE
1783371409.95,-0.0281,-0.0268,LOCALIZE
1783371410.07,-0.0281,-0.0268,DONE
1783371410.18,-0.0281,-0.0268,DONE
1783371410.32,-0.0281,-0.0268,DONE
1783371410.44,-0.0281,-0.0268,DONE
1783371410.56,-0.0281,-0.0268,DONE
1783371410.68,-0.0281,-0.0268,DONE
1783371410.83,-0.0281,-0.0268,DONE
1783371410.96,-0.0281,-0.0268,DONE
1783371411.07,-0.0281,-0.0268,DONE
1783371411.19,-0.0281,-0.0268,DONE
1783371411.32,-0.0281,-0.0268,DONE
1783371411.48,-0.0281,-0.0268,DONE
1783371411.58,-0.0281,-0.0268,DONE
1783371411.68,-0.0281,-0.0268,DONE
1783371411.82,-0.0281,-0.0268,DONE
1783371411.95,-0.0281,-0.0268,LOCALIZE
1783371412.07,-0.0281,-0.0268,DONE
1783371412.20,-0.0281,-0.0268,LOCALIZE
1783371412.33,-0.0281,-0.0268,DONE
1783371412.44,-0.0281,-0.0268,DONE
1783371412.57,-0.0281,-0.0268,DONE
1783371412.71,-0.0281,-0.0268,LOCALIZE
1783371412.81,-0.0281,-0.0268,DONE
1783371412.97,-0.0281,-0.0268,DONE
1783371413.06,-0.0281,-0.0268,DONE
1783371413.19,-0.0281,-0.0268,DONE
1783371413.31,-0.0281,-0.0268,DONE
1783371413.42,-0.0281,-0.0268,DONE
1783371413.58,-0.0281,-0.0268,DONE
1783371413.67,-0.0281,-0.0268,DONE
1783371413.81,-0.0281,-0.0268,DONE
1783371413.95,-0.0281,-0.0268,LOCALIZE
1783371414.05,-0.0281,-0.0268,DONE
1783371414.19,-0.0281,-0.0268,LOCALIZE
1783371414.29,-0.0281,-0.0268,DONE
1783371414.46,-0.0281,-0.0268,DONE
1783371414.56,-0.0281,-0.0268,DONE
1783371414.69,-0.0281,-0.0268,LOCALIZE
1783371414.82,-0.0281,-0.0268,DONE
1783371414.95,-0.0281,-0.0268,LOCALIZE
1783371415.08,-0.0281,-0.0268,DONE
1783371415.19,-0.0281,-0.0268,DONE
1783371415.31,-0.0281,-0.0268,DONE
1783371415.45,-0.0281,-0.0268,LOCALIZE
1783371415.56,-0.0281,-0.0268,DONE
1783371415.68,-0.0281,-0.0268,DONE
1783371415.83,-0.0281,-0.0268,DONE
1783371415.94,-0.0281,-0.0268,DONE
1783371416.08,-0.0281,-0.0268,DONE
1783371416.20,-0.0281,-0.0268,LOCALIZE
1783371416.30,-0.0281,-0.0268,DONE
1783371416.45,-0.0281,-0.0268,LOCALIZE
1783371416.57,-0.0281,-0.0268,DONE
1783371416.70,-0.0281,-0.0268,LOCALIZE
1783371416.83,-0.0281,-0.0268,DONE
1783371416.94,-0.0281,-0.0268,DONE
1783371417.07,-0.0281,-0.0268,DONE
1783371417.19,-0.0281,-0.0268,LOCALIZE
1783371417.33,-0.0281,-0.0268,DONE
1783371417.45,-0.0281,-0.0268,LOCALIZE
1783371417.56,-0.0281,-0.0268,DONE
1783371417.69,-0.0281,-0.0268,DONE
1783371417.81,-0.0281,-0.0268,DONE
1783371417.94,-0.0281,-0.0268,LOCALIZE
1783371418.06,-0.0281,-0.0268,DONE
1783371418.18,-0.0281,-0.0268,DONE
1783371418.31,-0.0281,-0.0268,DONE
1783371418.44,-0.0281,-0.0268,LOCALIZE
1783371418.56,-0.0281,-0.0268,DONE
1783371418.67,-0.0281,-0.0268,DONE
1783371418.81,-0.0281,-0.0268,DONE
1783371418.94,-0.0281,-0.0268,LOCALIZE
1783371419.05,-0.0281,-0.0268,DONE
1783371419.19,-0.0281,-0.0268,DONE
1783371419.31,-0.0281,-0.0268,DONE
1783371419.42,-0.0281,-0.0268,DONE
1783371419.57,-0.0281,-0.0268,DONE
1783371419.69,-0.0281,-0.0268,DONE
1783371419.79,-0.0281,-0.0268,DONE
1783371419.94,-0.0281,-0.0268,DONE
1783371420.07,-0.3700,0.4434,DONE
1783371420.17,-0.2949,0.4349,DONE
1783371420.33,-0.2723,0.4220,DONE
1783371420.45,-0.2664,0.4245,SEARCH_CONE
1783371420.55,-0.2467,0.4347,DONE
1783371420.71,-0.2361,0.4311,DONE
1783371420.81,-0.2370,0.4211,DONE
1783371420.96,-0.2332,0.4138,SEARCH_CONE
1783371421.07,-0.2314,0.4107,DONE
1783371421.20,-0.2314,0.4107,SEARCH_CONE
1783371421.33,-0.2314,0.4107,DONE
1783371421.44,-0.2314,0.4107,DONE
1783371421.57,-0.2038,0.3541,DONE
1783371421.69,-0.2038,0.3541,DONE
1783371421.83,-0.2038,0.3541,DONE
1783371421.95,-0.2038,0.3541,SEARCH_CONE
1783371422.09,-0.1578,0.2707,DONE
1783371422.19,-0.1578,0.2707,SEARCH_CONE
1783371422.31,-0.1578,0.2707,DONE
1783371422.45,-0.1354,0.2321,SEARCH_CONE
1783371422.58,-1.2253,-0.2883,DONE
1783371422.67,-1.5946,-1.1625,DONE
1783371422.82,-1.4480,-0.1226,DONE
1783371422.97,-1.4480,-0.1226,DONE
1783371423.05,-1.4940,-0.0955,DONE
1783371423.19,-1.4496,-0.0932,DONE
1783371423.32,-1.4496,-0.0932,DONE
1783371423.47,-1.3520,0.2332,DONE
1783371423.59,-1.3383,0.2278,DONE
1783371423.74,-1.3522,0.2478,DONE
1783371423.83,-1.3727,0.1691,DONE
1783371423.98,-1.3828,-0.0327,DONE
1783371424.10,-1.5250,-0.0538,DONE
1783371424.20,-1.4676,0.0852,SEARCH_CONE
1783371424.33,-1.4343,0.0785,DONE
1783371424.45,-1.4308,-0.0307,SEARCH_CONE
1783371424.58,-1.4349,0.0303,DONE
1783371424.75,-1.3956,0.0390,DONE
1783371424.83,-1.4483,-0.0118,DONE
1783371424.96,-1.4657,0.0372,DONE
1783371425.10,-1.4660,0.0384,DONE
1783371425.22,-1.4303,0.1483,DONE
1783371425.32,-1.4212,0.1355,DONE
1783371425.46,-1.4225,0.2249,DONE
1783371425.57,-1.3899,0.2238,DONE
1783371425.71,-1.3823,0.2001,DONE
1783371425.83,-1.3870,0.2781,DONE
1783371425.96,-1.3870,0.2781,DONE
1783371426.07,-1.3870,0.2781,DONE
1783371426.19,-1.3870,0.2781,DONE
1783371426.32,-1.3870,0.2781,DONE
1783371426.45,-1.3870,0.2781,SEARCH_CONE
1783371426.58,-1.3870,0.2781,DONE
1783371426.72,-1.3870,0.2781,DONE
1783371426.83,-1.4543,0.1008,DONE
1783371426.97,-1.4289,0.1607,DONE
1783371427.08,-1.4289,0.1607,DONE
1783371427.21,-1.4289,0.1607,DONE
1783371427.34,-1.4260,0.2018,DONE
1783371427.44,-1.4051,0.2175,SEARCH_CONE
1783371427.57,-1.4051,0.2175,DONE
1783371427.73,-1.4248,0.2380,DONE
1783371427.81,-1.4248,0.2380,DONE
1783371427.98,-1.4248,0.2380,DONE
1783371428.07,-1.4248,0.2380,DONE
1783371428.18,-1.4248,0.2380,DONE
1783371428.41,-1.4248,0.2380,DONE
1783371428.49,-1.4248,0.2380,DONE
1783371428.55,-1.4248,0.2380,DONE
1783371428.72,-1.4248,0.2380,DONE
1783371428.83,-1.4248,0.2380,DONE
1783371428.96,-1.4248,0.2380,SEARCH_CONE
1783371429.07,-1.4248,0.2380,DONE
1783371429.22,-1.4248,0.2380,DONE
1783371429.33,-1.4248,0.2380,DONE
1783371429.44,-1.4248,0.2380,SEARCH_CONE
1783371429.62,-1.4585,0.0486,DONE
1783371429.71,-1.4585,0.0486,DONE
1783371429.84,-1.4585,0.0486,DONE
1783371429.96,-1.4545,0.1081,DONE
1783371430.08,-1.4573,0.1120,DONE
1783371430.22,-1.4646,0.0919,DONE
1783371430.32,-1.4740,0.0701,DONE
1783371430.46,-1.4283,0.2151,DONE
1783371430.58,-1.4392,0.2288,DONE
1783371430.69,-1.4392,0.2288,DONE
1783371430.84,-1.4184,0.2956,DONE
1783371430.95,-1.4184,0.2956,SEARCH_CONE
1783371431.06,-1.4005,0.2641,DONE
1783371431.21,-1.3833,0.2627,DONE
1783371431.37,-1.3757,0.3017,DONE
1783371431.43,-1.3951,0.2901,DONE
1783371431.60,-1.3580,0.3201,DONE
1783371431.71,-1.3589,0.3142,DONE
1783371431.83,-1.3589,0.3142,DONE
1783371431.94,-1.3953,0.2853,SEARCH_CONE
1783371432.07,-1.3953,0.2853,DONE
1783371432.20,-1.3953,0.2853,SEARCH_CONE
1783371432.35,-1.3953,0.2853,DONE
1783371432.46,-1.3953,0.2853,DONE
1783371432.59,-1.4355,0.1577,DONE
1783371432.72,-1.4383,0.1810,DONE
1783371432.83,-1.4383,0.1810,DONE
1783371432.96,-1.4383,0.1810,DONE
1783371433.09,-1.4383,0.1810,DONE
1783371433.22,-1.4383,0.1810,DONE
1783371433.33,-1.4383,0.1810,DONE
1783371433.46,-1.4383,0.1810,DONE
1783371433.58,-1.3894,0.1394,DONE
1783371433.70,-1.3894,0.1394,SEARCH_CONE
1783371433.83,-1.3761,0.1716,DONE
1783371433.97,-1.3686,0.1657,DONE
1783371434.08,-1.3704,0.1847,DONE
1783371434.21,-1.3704,0.1847,DONE
1783371434.34,-1.3704,0.1847,DONE
1783371434.45,-1.3704,0.1847,SEARCH_CONE
1783371434.60,-1.3704,0.1847,DONE
1783371434.80,-1.3614,0.2516,DONE
1783371434.89,-1.3614,0.2516,DONE
1783371434.99,-1.3551,0.3175,DONE
1783371435.07,-1.3551,0.3175,DONE
1783371435.22,-1.3681,0.4911,DONE
1783371435.35,-1.3681,0.4911,DONE
1783371435.44,-1.3621,0.4907,SEARCH_CONE
1783371435.60,-1.3621,0.4907,DONE
1783371435.71,-1.3621,0.4907,DONE
1783371435.83,-1.3899,0.4786,DONE
1783371435.97,-1.3597,0.4435,DONE
1783371436.10,-1.3317,0.4466,DONE
1783371436.21,-1.3798,0.3866,DONE
1783371436.34,-1.4080,0.5177,DONE
1783371436.46,-1.4024,0.4986,DONE
1783371436.62,-1.3815,0.4823,DONE
1783371436.71,-1.3849,0.4784,DONE
1783371436.83,-1.3906,0.5008,DONE
1783371436.97,-1.3906,0.5008,DONE
1783371437.10,-1.4767,-0.0248,DONE
1783371437.22,-1.4767,-0.0248,DONE
1783371437.35,-1.4767,-0.0248,DONE
1783371437.46,-1.4767,-0.0248,DONE
1783371437.57,-1.4453,0.3753,DONE
1783371437.72,-1.4410,0.5739,DONE
1783371437.86,-1.3830,0.5064,DONE
1783371437.96,-1.3830,0.5064,DONE
1783371438.10,-1.4042,0.5673,DONE
1783371438.23,-1.4385,0.5370,DONE
1783371438.34,-1.5081,0.0983,DONE
1783371438.48,-1.4828,0.2545,DONE
1783371438.62,-1.4699,0.3496,DONE
1783371438.82,-1.4699,0.3496,DONE
1783371438.89,-1.4505,0.5312,DONE
1783371438.98,-1.4746,0.4529,DONE
1783371439.10,-1.4942,0.5641,DONE
1783371439.22,-1.4878,0.6319,DONE
1783371439.35,-1.4969,0.5685,DONE
1783371439.48,-1.4969,0.5685,DONE
1783371439.59,-1.5034,0.6449,DONE
1783371439.73,-1.5034,0.6449,DONE
1783371439.85,-1.5034,0.6449,DONE
1783371440.01,-1.5038,0.5871,DONE
1783371440.10,-1.4951,0.4284,DONE
1783371440.22,-1.5796,-0.0260,DONE
1783371440.38,-1.7198,-0.5356,DONE
1783371440.46,-1.7151,-0.6711,DONE
1783371440.63,-1.7042,-0.6301,DONE
1783371440.73,-1.7042,-0.6301,DONE
1783371440.82,-1.7042,-0.6301,DONE
1783371440.98,-1.7051,-0.7187,DONE
1783371441.09,-1.7051,-0.7187,DONE
1783371441.23,-1.7051,-0.7187,DONE
1783371441.35,-1.7051,-0.7187,DONE
1783371441.47,-1.7051,-0.7187,DONE
1783371441.62,-1.7565,-1.1986,DONE
1783371441.73,-1.7932,-1.1051,DONE
1783371441.86,-1.6241,-0.4947,DONE
1783371441.97,-1.8074,-1.2242,DONE
1783371442.12,-1.6785,-0.5762,DONE
1783371442.24,-1.6785,-0.5762,DONE
1783371442.36,-1.7421,-0.7776,DONE
1783371442.49,-1.7507,-0.7832,DONE
1783371442.60,-1.7187,-0.7166,DONE
1783371442.74,-1.7721,-0.8847,DONE
1783371442.89,-1.7207,-0.7704,DONE
1783371442.99,-1.7373,-0.8967,DONE
1783371443.12,-1.6457,-0.4299,DONE
1783371443.25,-1.7374,-0.8147,DONE
1783371443.35,-1.6713,-0.7851,DONE
1783371443.50,-1.7429,-0.7889,DONE
1783371443.62,-1.7137,-0.7836,DONE
1783371443.73,-1.7341,-0.8051,DONE
1783371443.86,-1.8080,-0.9297,DONE
1783371443.99,-1.7635,-0.8817,DONE
1783371444.10,-1.8305,-0.9509,DONE
1783371444.25,-1.7895,-0.8284,DONE
1783371444.36,-1.7591,-0.8252,DONE
1783371444.46,-1.7689,-0.8262,DONE
1783371444.62,-1.7345,-0.8020,DONE
1783371444.74,-1.7131,-0.7805,DONE
1783371444.87,-1.7272,-0.7948,DONE
1783371444.99,-1.6888,-0.7638,DONE
1783371445.11,-1.6888,-0.7638,DONE
1783371445.23,-1.7107,-0.8101,DONE
1783371445.37,-1.7107,-0.8101,DONE
1783371445.51,-1.7107,-0.8101,DONE
1783371445.61,-1.7107,-0.8101,DONE
1783371445.74,-1.6658,-0.8152,DONE
1783371445.88,-1.6658,-0.8152,DONE
1783371446.00,-1.6658,-0.8152,DONE
1783371446.11,-1.6658,-0.8152,DONE
1783371446.24,-1.5987,-0.7675,DONE
1783371446.37,-1.5987,-0.7675,DONE
1783371446.48,-1.5987,-0.7675,DONE
1783371446.61,-1.5987,-0.7675,DONE
1783371446.75,-1.5342,-0.7621,DONE
1783371446.89,-1.5342,-0.7621,DONE
1783371446.98,-1.5342,-0.7621,DONE
1783371447.14,-1.5342,-0.7621,DONE
1783371447.25,-1.4748,-0.7557,DONE
1783371447.37,-1.4748,-0.7557,DONE
1783371447.52,-1.4748,-0.7557,DONE
1783371447.62,-1.4748,-0.7557,DONE
1783371447.72,-1.4748,-0.7557,DONE
1783371447.87,-1.4122,-0.7818,DONE
1783371447.99,-1.4122,-0.7818,DONE
1783371448.10,-1.4122,-0.7818,DONE
1783371448.25,-1.3624,-0.7838,DONE
1783371448.37,-1.3624,-0.7838,DONE
1783371448.49,-1.3763,-0.7916,DONE
1783371448.63,-1.3591,-0.8000,DONE
1783371448.75,-1.3591,-0.8000,DONE
1783371448.86,-1.3591,-0.8000,DONE
1783371448.99,-1.3119,-0.7944,DONE
1783371449.11,-1.3119,-0.7944,DONE
1783371449.25,-1.3119,-0.7944,DONE
1783371449.37,-1.2846,-0.7924,DONE
1783371449.52,-1.2829,-0.7974,DONE
1783371449.65,-1.2829,-0.7974,DONE
1783371449.74,-1.2829,-0.7974,DONE
1783371449.88,-1.2829,-0.7974,DONE
1783371450.00,-1.2829,-0.7974,DONE
1783371450.12,-1.2216,-0.7659,DONE
1783371450.24,-1.2216,-0.7659,DONE
1783371450.38,-1.2216,-0.7659,DONE
1783371450.52,-1.2216,-0.7659,DONE
1783371450.62,-1.1872,-0.7469,DONE
1783371450.80,-1.1872,-0.7469,DONE
1783371450.92,-1.1872,-0.7469,DONE
1783371451.00,-1.1872,-0.7469,DONE
1783371451.12,-1.1253,-0.7027,DONE
1783371451.26,-1.1253,-0.7027,DONE
1783371451.45,-1.1253,-0.7027,SEARCH_CONE
1783371451.51,-1.1253,-0.7027,DONE
1783371451.63,-1.0777,-0.6800,DONE
1783371451.75,-1.0777,-0.6800,DONE
1783371451.88,-1.0777,-0.6800,DONE
1783371452.01,-1.0777,-0.6800,DONE
1783371452.13,-1.0018,-0.6441,DONE
1783371452.25,-1.0018,-0.6441,DONE
1783371452.38,-1.0018,-0.6441,DONE
1783371452.55,-1.0018,-0.6441,DONE
1783371452.68,-1.0529,-0.6918,DONE
1783371452.78,-1.0529,-0.6918,DONE
1783371452.87,-1.0529,-0.6918,DONE
1783371453.00,-1.0529,-0.6918,DONE
1783371453.18,-1.2056,-0.5111,DONE
1783371453.28,-1.2056,-0.5111,DONE
1783371453.38,-1.2056,-0.5111,DONE
1783371453.51,-1.2056,-0.5111,DONE
1783371453.63,-1.2056,-0.5111,DONE
1783371453.77,-1.2172,-0.6457,DONE
1783371453.90,-1.2115,-0.4313,DONE
1783371454.00,-1.2169,-0.6130,DONE
1783371454.13,-1.2205,-0.4463,DONE
1783371454.26,-1.2087,-0.4543,DONE
1783371454.37,-1.1973,-0.4578,DONE
1783371454.51,-1.1973,-0.4578,DONE
1783371454.64,-1.1973,-0.4578,DONE
1783371454.73,-1.1973,-0.4578,DONE
1783371454.89,-1.1973,-0.4578,DONE
1783371455.02,-1.2327,-0.4661,DONE
1783371455.11,-1.2327,-0.4661,DONE
1783371455.26,-1.2327,-0.4661,DONE
1783371455.39,-1.2327,-0.4661,DONE
1783371455.51,-1.2327,-0.4661,DONE
1783371455.63,-1.2327,-0.4661,DONE
1783371455.76,-1.2327,-0.4661,DONE
1783371455.87,-1.2327,-0.4661,DONE
1783371456.00,-1.2327,-0.4661,DONE
1783371456.14,-1.2367,-0.3290,DONE
1783371456.24,-1.2367,-0.3290,DONE
1783371456.39,-1.2177,-0.3412,DONE
1783371456.52,-1.2112,-0.3463,DONE
1783371456.63,-1.2040,-0.3592,DONE
1783371456.79,-1.2328,-0.3805,DONE
1783371456.90,-1.2115,-0.3918,DONE
1783371457.02,-1.2021,-0.3844,DONE
1783371457.13,-1.2021,-0.3844,DONE
1783371457.26,-1.1855,-0.4098,DONE
1783371457.39,-1.1914,-0.4039,DONE
1783371457.54,-1.1769,-0.4261,DONE
1783371457.62,-1.1769,-0.4261,DONE
1783371457.77,-1.1856,-0.4587,DONE
1783371457.89,-1.1906,-0.4619,DONE
1783371458.00,-1.1816,-0.4409,DONE
1783371458.14,-1.1813,-0.4456,DONE
1783371458.26,-1.1777,-0.4689,DONE
1783371458.36,-1.1826,-0.4542,DONE
1783371458.51,-1.1859,-0.5026,DONE
1783371458.63,-1.1859,-0.5026,DONE
1783371458.74,-1.1859,-0.5026,DONE
1783371458.92,-1.1867,-0.5296,DONE
1783371459.05,-1.1754,-0.5327,DONE
1783371459.11,-1.1754,-0.5327,DONE
1783371459.27,-1.1789,-0.5361,DONE
1783371459.42,-1.1850,-0.5881,DONE
1783371459.49,-1.1850,-0.5881,DONE
1783371459.65,-1.1754,-0.5445,DONE
1783371459.77,-1.1817,-0.5334,DONE
1783371459.89,-1.1760,-0.5408,DONE
1783371460.02,-1.1657,-0.5671,DONE
1783371460.16,-1.1657,-0.5671,DONE
1783371460.27,-1.1518,-0.6109,DONE
1783371460.39,-1.1560,-0.6322,DONE
1783371460.50,-1.1325,-0.6048,DONE
1783371460.62,-1.1284,-0.6197,DONE
1783371460.78,-1.1205,-0.6237,DONE
1783371460.88,-1.1108,-0.6107,DONE
1783371461.02,-0.4669,-0.2231,DONE
1783371461.15,-0.4669,-0.2231,DONE
1783371461.27,-0.4669,-0.2231,DONE
1783371461.39,-0.4736,-0.1828,DONE
1783371461.52,-0.4736,-0.1828,DONE
1783371461.64,-0.2976,-0.1964,DONE
1783371461.76,-0.2699,-0.1876,DONE
1783371461.89,-0.2810,-0.1981,DONE
1783371462.03,-0.2416,-0.2066,DONE
1783371462.14,-0.2349,-0.2343,DONE
1783371462.26,-0.2568,-0.2565,DONE
1783371462.41,-0.2606,-0.2501,DONE
1783371462.54,-0.2235,-0.2529,DONE
1783371462.63,-0.2288,-0.2733,DONE
1783371462.78,-0.2660,-0.2730,DONE
1783371462.89,-0.3002,-0.2588,DONE
1783371463.02,-0.2741,-0.2124,DONE
1783371463.16,-0.3005,-0.2193,DONE
1783371463.28,-0.2860,-0.2500,DONE
1783371463.44,-0.2785,-0.2560,DONE
1783371463.55,-0.2787,-0.2382,DONE
1783371463.65,-0.2709,-0.2127,DONE
1783371463.75,-0.2685,-0.1952,DONE
1783371463.91,-0.2806,-0.2434,DONE
1783371464.04,-0.2753,-0.1918,DONE
1783371464.16,-0.2801,-0.2032,DONE
1783371464.27,-0.1966,-0.2235,DONE
1783371464.40,-0.2072,-0.2546,DONE
1783371464.52,-0.2064,-0.2564,DONE
1783371464.64,-0.2114,-0.2439,DONE
1783371464.78,-0.2076,-0.2529,DONE
1783371464.90,-0.1908,-0.2431,DONE
1783371465.02,-0.1908,-0.2431,DONE
1783371465.16,-0.1908,-0.2431,DONE
1783371465.27,-0.1908,-0.2431,DONE
1783371465.41,-0.1524,-0.1999,DONE
1783371465.52,-0.1524,-0.1999,DONE
1783371465.63,-0.1347,-0.1841,DONE
1783371465.79,-0.1403,-0.1783,DONE
1783371465.91,-0.1077,-0.1724,DONE
1783371466.02,-0.1019,-0.1761,DONE
1783371466.17,-0.0944,-0.1670,DONE
1783371466.25,-0.0944,-0.1670,DONE
